"Link_link__1AZfr href","ProductCard_card__cover__19-g3 src","Link_link__1AZfr","Link_link__1AZfr href 2","Link_link__1AZfr 2","ProductPrice_productPrice__price__3-50j","ProductPrice_productPrice__unit__2jvkA"
"https://www.traderjoes.com/home/products/pdp/double-cream-brie-079003","https://www.traderjoes.com/content/dam/trjo/products/m20203/79003.png/jcr:content/renditions/cq5dam.web.1280.1280","Wedges, Wheels, Loaves, Logs","https://www.traderjoes.com/home/products/category/wedges-wheels-loaves-logs-38","Double Cream Brie","$4.49","/8 Oz"
"https://www.traderjoes.com/home/products/pdp/whipped-feta-spread-079181","https://www.traderjoes.com/content/dam/trjo/products/m20204/79181.png/jcr:content/renditions/cq5dam.web.1280.1280","Cream and Creamy Cheeses","https://www.traderjoes.com/home/products/category/cream-and-creamy-cheeses-41","Whipped Feta Spread","$3.99","/8 Oz"
"https://www.traderjoes.com/home/products/pdp/sweet-ripe-plantains-076827","https://www.traderjoes.com/content/dam/trjo/products/m20602/76827.png/jcr:content/renditions/cq5dam.web.1280.1280","Entrées & Sides","https://www.traderjoes.com/home/products/category/entrees-sides-101","Sweet Ripe Plantains","$2.49","/16 Oz"
"https://www.traderjoes.com/home/products/pdp/kramer-farms-cage-free-hard-boiled-eggs-081451","https://www.traderjoes.com/content/dam/trjo/products/m20304/81451.png/jcr:content/renditions/cq5dam.web.1280.1280","Eggs","https://www.traderjoes.com/home/products/category/eggs-56","Kramer Farms Cage Free Hard-Boiled Eggs","$3.49","/9.3 Oz"
"https://www.traderjoes.com/home/products/pdp/miso-ginger-broth-051011","https://www.traderjoes.com/content/dam/trjo/products/m20908/51011.png/jcr:content/renditions/cq5dam.web.1280.1280","Soup, Chili & Meals","https://www.traderjoes.com/home/products/category/soup-chili-meals-161","Miso Ginger Broth","$2.49","/32 Fl Oz"
"https://www.traderjoes.com/home/products/pdp/maitre-pierre-tarte-d-alsace-081279","https://www.traderjoes.com/content/dam/trjo/products/m20602/81279.png/jcr:content/renditions/cq5dam.web.1280.1280","Entrées & Sides","https://www.traderjoes.com/home/products/category/entrees-sides-101","Maître Pierre Tarte d' Alsace","$5.99","/8 Oz"
"https://www.traderjoes.com/home/products/pdp/plain-pizza-dough-092334","https://www.traderjoes.com/content/dam/trjo/products/m20503/92334.png/jcr:content/renditions/cq5dam.web.1280.1280","Entrées & Center of Plate","https://www.traderjoes.com/home/products/category/entrees-center-of-plate-89","Plain Pizza Dough","$1.49","/16 Oz"
"https://www.traderjoes.com/home/products/pdp/chocolate-peanut-butter-lovers-nut-mix-079789","https://www.traderjoes.com/content/dam/trjo/products/m21003/79789.png/jcr:content/renditions/cq5dam.web.1280.1280","Nuts, Dried Fruits, Seeds","https://www.traderjoes.com/home/products/category/nuts-dried-fruits-seeds-176","Chocolate & Peanut Butter Lover's Nut Mix","$5.99","/12 Oz"
"https://www.traderjoes.com/home/products/pdp/honey-roasted-macadamia-nuts-cashews-078976","https://www.traderjoes.com/content/dam/trjo/products/m21003/78976.png/jcr:content/renditions/cq5dam.web.1280.1280","Nuts, Dried Fruits, Seeds","https://www.traderjoes.com/home/products/category/nuts-dried-fruits-seeds-176","Honey Roasted Macadamia Nuts & Cashews","$5.49","/8 Oz"
"https://www.traderjoes.com/home/products/pdp/elevated-nut-mix-079601","https://www.traderjoes.com/content/dam/trjo/products/m21003/79601.png/jcr:content/renditions/cq5dam.web.1280.1280","Nuts, Dried Fruits, Seeds","https://www.traderjoes.com/home/products/category/nuts-dried-fruits-seeds-176","Elevated Nut Mix","$5.99","/9 Oz"
"https://www.traderjoes.com/home/products/pdp/vegetable-dumplings-077556","https://www.traderjoes.com/content/dam/trjo/products/m20602/77556.png/jcr:content/renditions/cq5dam.web.1280.1280","Entrées & Sides","https://www.traderjoes.com/home/products/category/entrees-sides-101","Vegetable Dumplings","$3.99","/10.58 Oz"
"https://www.traderjoes.com/home/products/pdp/teriyaki-mushroom-mini-bao-buns-076541","https://www.traderjoes.com/content/dam/trjo/products/m20602/76541.png/jcr:content/renditions/cq5dam.web.1280.1280","Entrées & Sides","https://www.traderjoes.com/home/products/category/entrees-sides-101","Teriyaki Mushroom Mini Bao Buns","$4.99","/9.52 Oz"
"https://www.traderjoes.com/home/products/pdp/dark-chocolate-covered-caramels-079212","https://www.traderjoes.com/content/dam/trjo/products/m21002/79212.png/jcr:content/renditions/cq5dam.web.1280.1280","Candies & Cookies","https://www.traderjoes.com/home/products/category/candies-cookies-173","Dark Chocolate Covered Caramels","$5.49","/10 Oz"
"https://www.traderjoes.com/home/products/pdp/beef-new-york-strip-steak-056224","https://www.traderjoes.com/content/dam/trjo/products/m20801/56224.png/jcr:content/renditions/cq5dam.web.1280.1280","Beef, Pork & Lamb","https://www.traderjoes.com/home/products/category/beef-pork-lamb-125","Beef New York Strip Steak","$15.99","/1 Lb"
"https://www.traderjoes.com/home/products/pdp/beef-filet-mignon-steak-056226","https://www.traderjoes.com/content/dam/trjo/products/m20801/56226.png/jcr:content/renditions/cq5dam.web.1280.1280","Beef, Pork & Lamb","https://www.traderjoes.com/home/products/category/beef-pork-lamb-125","Beef Filet Mignon Steak","$24.99","/1 Lb"
"https://www.traderjoes.com/home/products/pdp/gluten-free-oatmeal-coconut-cookies-078927","https://www.traderjoes.com/content/dam/trjo/products/m20105/78927.png/jcr:content/renditions/cq5dam.web.1280.1280","Sweet Stuff","https://www.traderjoes.com/home/products/category/sweet-stuff-26","Gluten Free Oatmeal Coconut Cookies","$4.99","/10.58 Oz"
"https://www.traderjoes.com/home/products/pdp/teensy-candy-bars-077825","https://www.traderjoes.com/content/dam/trjo/products/m21002/77825.png/jcr:content/renditions/cq5dam.web.1280.1280","Candies & Cookies","https://www.traderjoes.com/home/products/category/candies-cookies-173","Teensy Candy Bars","$2.99","/7 Oz"
"https://www.traderjoes.com/home/products/pdp/medium-green-ripe-pitted-olives-079289","https://www.traderjoes.com/content/dam/trjo/products/m20902/79289.png/jcr:content/renditions/cq5dam.web.1280.1280","Packaged Fish, Meat, Fruit & Veg","https://www.traderjoes.com/home/products/category/packaged-fish-meat-fruit-veg-143","Medium Green Ripe Pitted Olives","$2.49","/14.35 Oz"
"https://www.traderjoes.com/home/products/pdp/organic-concord-grape-jelly-080147","https://www.traderjoes.com/content/dam/trjo/products/m20903/80147.png/jcr:content/renditions/cq5dam.web.1280.1280","Nut Butters & Fruit Spreads","https://www.traderjoes.com/home/products/category/nut-butters-fruit-spreads-146","Organic Concord Grape Jelly","$3.49","/20 Oz"
"https://www.traderjoes.com/home/products/pdp/strawberry-hold-the-cone-mini-ice-cream-cones-079744","https://www.traderjoes.com/content/dam/trjo/products/m20604/79744.png/jcr:content/renditions/cq5dam.web.1280.1280","Cool Desserts","https://www.traderjoes.com/home/products/category/cool-desserts-107","Strawberry Hold the Cone! Mini Ice Cream Cones","$3.99","/7.9 Oz"
"https://www.traderjoes.com/home/products/pdp/chicken-mole-079863","https://www.traderjoes.com/content/dam/trjo/products/m20602/79863.png/jcr:content/renditions/cq5dam.web.1280.1280","Entrées & Sides","https://www.traderjoes.com/home/products/category/entrees-sides-101","Chicken Mole","$6.99","/16 Oz"
"https://www.traderjoes.com/home/products/pdp/organic-sri-lankan-curry-rice-075259","https://www.traderjoes.com/content/dam/trjo/products/m20908/75259.png/jcr:content/renditions/cq5dam.web.1280.1280","Soup, Chili & Meals","https://www.traderjoes.com/home/products/category/soup-chili-meals-161","Organic Sri Lankan Curry & Rice","$3.99","/13.23 Oz"
"https://www.traderjoes.com/home/products/pdp/crispy-potato-poblano-pepper-tacos-075848","https://www.traderjoes.com/content/dam/trjo/products/m20602/75848.png/jcr:content/renditions/cq5dam.web.1280.1280","Entrées & Sides","https://www.traderjoes.com/home/products/category/entrees-sides-101","Crispy Potato & Poblano Pepper Tacos","$4.99","/11.64 Oz"
"https://www.traderjoes.com/home/products/pdp/spicy-chicken-nuggets-078222","https://www.traderjoes.com/content/dam/trjo/products/m20802/78222.png/jcr:content/renditions/cq5dam.web.1280.1280","Chicken & Turkey","https://www.traderjoes.com/home/products/category/chicken-turkey-128","Spicy Chicken Nuggets","$3.99","/12 Oz"
"https://www.traderjoes.com/home/products/pdp/sliced-bresaola-uncured-beef-prosciutto-080342","https://www.traderjoes.com/content/dam/trjo/products/m20801/80342.png/jcr:content/renditions/cq5dam.web.1280.1280","Beef, Pork & Lamb","https://www.traderjoes.com/home/products/category/beef-pork-lamb-125","Sliced Bresaola Uncured Beef Prosciutto","$6.99","/3 Oz"
"https://www.traderjoes.com/home/products/pdp/hot-honey-mustard-dressing-080152","https://www.traderjoes.com/content/dam/trjo/products/m20405/80152.png/jcr:content/renditions/cq5dam.web.1280.1280","Dressing & Seasoning","https://www.traderjoes.com/home/products/category/dressing-seasoning-74","Hot Honey Mustard Dressing","$3.99","/12 Fl Oz"
"https://www.traderjoes.com/home/products/pdp/creamy-dreamy-hummus-080337","https://www.traderjoes.com/content/dam/trjo/products/m20404/80337.png/jcr:content/renditions/cq5dam.web.1280.1280","Dip/Spread","https://www.traderjoes.com/home/products/category/dipspread-71","Creamy Dreamy Hummus","$2.49","/8 Oz"
"https://www.traderjoes.com/home/products/pdp/cookies-creme-pretzel-slims-076261","https://www.traderjoes.com/content/dam/trjo/products/m21002/76261.png/jcr:content/renditions/cq5dam.web.1280.1280","Candies & Cookies","https://www.traderjoes.com/home/products/category/candies-cookies-173","Cookies & Crème Pretzel Slims","$3.49","/6 Oz"
"https://www.traderjoes.com/home/products/pdp/wild-nova-style-smoked-sockeye-salmon-078841","https://www.traderjoes.com/content/dam/trjo/products/m20803/78841.png/jcr:content/renditions/cq5dam.web.1280.1280","Fish & Seafood","https://www.traderjoes.com/home/products/category/fish-seafood-131","Wild Nova Style Smoked Sockeye Salmon","$14.99","/8 Oz"
"https://www.traderjoes.com/home/products/pdp/shredded-pepper-jack-cheese-blend-093848","https://www.traderjoes.com/content/dam/trjo/products/m20201/93848.png/jcr:content/renditions/cq5dam.web.1280.1280","Slices, Shreds, Crumbles","https://www.traderjoes.com/home/products/category/slices-shreds-crumbles-32","Shredded Pepper Jack Cheese Blend","$3.99","/12 Oz"
"https://www.traderjoes.com/home/products/pdp/butter-with-parmesan-garlic-herb-079481","https://www.traderjoes.com/content/dam/trjo/products/m20302/79481.png/jcr:content/renditions/cq5dam.web.1280.1280","Butter","https://www.traderjoes.com/home/products/category/butter-50","Butter with Parmesan, Garlic & Herb","$2.99","/4 Oz"
"https://www.traderjoes.com/home/products/pdp/caesar-salad-dip-079955","https://www.traderjoes.com/content/dam/trjo/products/m20404/79955.png/jcr:content/renditions/cq5dam.web.1280.1280","Dip/Spread","https://www.traderjoes.com/home/products/category/dipspread-71","Caesar Salad Dip","$3.69","/8 Oz"
"https://www.traderjoes.com/home/products/pdp/lemon-stuffed-olives-079171","https://www.traderjoes.com/content/dam/trjo/products/m20902/79171.png/jcr:content/renditions/cq5dam.web.1280.1280","Packaged Fish, Meat, Fruit & Veg","https://www.traderjoes.com/home/products/category/packaged-fish-meat-fruit-veg-143","Lemon Stuffed Olives","$2.99","/12 Oz"
"https://www.traderjoes.com/home/products/pdp/whipt-plant-based-dairy-free-whipped-coconut-081188","https://www.traderjoes.com/content/dam/trjo/products/m20303/81188.png/jcr:content/renditions/cq5dam.web.1280.1280","Yogurt, etc.","https://www.traderjoes.com/home/products/category/yogurt-etc-53","Whipt™ Plant Based Dairy Free Whipped Coconut","$3.99","/6.5 Oz"
"https://www.traderjoes.com/home/products/pdp/elevated-cracker-assortment-079145","https://www.traderjoes.com/content/dam/trjo/products/m21001/79145.png/jcr:content/renditions/cq5dam.web.1280.1280","Chips, Crackers & Crunchy Bites","https://www.traderjoes.com/home/products/category/chips-crackers-crunchy-bites-170","Elevated Cracker Assortment","$7.99","/12.7 Oz"
"https://www.traderjoes.com/home/products/pdp/mini-mushroom-tartelettes-079108","https://www.traderjoes.com/content/dam/trjo/products/m20601/79108.png/jcr:content/renditions/cq5dam.web.1280.1280","Appetizers","https://www.traderjoes.com/home/products/category/appetizers-98","Mini Mushroom Tartelettes","$5.49","/9 Oz"
"https://www.traderjoes.com/home/products/pdp/garlic-gondolas-076022","https://www.traderjoes.com/content/dam/trjo/products/m20602/76022.png/jcr:content/renditions/cq5dam.web.1280.1280","Entrées & Sides","https://www.traderjoes.com/home/products/category/entrees-sides-101","Garlic Gondolas","$3.99","/8.8 Oz"
"https://www.traderjoes.com/home/products/pdp/olive-tapenade-hummus-079901","https://www.traderjoes.com/content/dam/trjo/products/m20404/79901.png/jcr:content/renditions/cq5dam.web.1280.1280","Dip/Spread","https://www.traderjoes.com/home/products/category/dipspread-71","Olive Tapenade Hummus","$3.49","/10 Oz"
"https://www.traderjoes.com/home/products/pdp/manchego-cheese-033331","https://www.traderjoes.com/content/dam/trjo/products/m20203/33331.png/jcr:content/renditions/cq5dam.web.1280.1280","Wedges, Wheels, Loaves, Logs","https://www.traderjoes.com/home/products/category/wedges-wheels-loaves-logs-38","Manchego Cheese","$14.99","/1 Lb"
"https://www.traderjoes.com/home/products/pdp/cotswold-double-gloucester-cheese-087175","https://www.traderjoes.com/content/dam/trjo/products/m20203/87175.png/jcr:content/renditions/cq5dam.web.1280.1280","Wedges, Wheels, Loaves, Logs","https://www.traderjoes.com/home/products/category/wedges-wheels-loaves-logs-38","Cotswold Double Gloucester Cheese","$11.99","/1 Lb"
"https://www.traderjoes.com/home/products/pdp/strained-thick-creamy-greek-yogurt-plain-078900","https://www.traderjoes.com/content/dam/trjo/products/m20303/78900.png/jcr:content/renditions/cq5dam.web.1280.1280","Yogurt, etc.","https://www.traderjoes.com/home/products/category/yogurt-etc-53","Strained Thick & Creamy Greek Yogurt Plain","$5.49","/32 Oz"
"https://www.traderjoes.com/home/products/pdp/vanilla-cream-yogurt-079506","https://www.traderjoes.com/content/dam/trjo/products/m20303/79506.png/jcr:content/renditions/cq5dam.web.1280.1280","Yogurt, etc.","https://www.traderjoes.com/home/products/category/yogurt-etc-53","Vanilla & Cream Yogurt","$2.69","/16 Oz"
"https://www.traderjoes.com/home/products/pdp/raspberries-cream-yogurt-079511","https://www.traderjoes.com/content/dam/trjo/products/m20303/79511.png/jcr:content/renditions/cq5dam.web.1280.1280","Yogurt, etc.","https://www.traderjoes.com/home/products/category/yogurt-etc-53","Raspberries & Cream Yogurt","$2.69","/16 Oz"
"https://www.traderjoes.com/home/products/pdp/meyer-lemon-cream-yogurt-079508","https://www.traderjoes.com/content/dam/trjo/products/m20303/79508.png/jcr:content/renditions/cq5dam.web.1280.1280","Yogurt, etc.","https://www.traderjoes.com/home/products/category/yogurt-etc-53","Meyer Lemon & Cream Yogurt","$2.69","/16 Oz"
"https://www.traderjoes.com/home/products/pdp/blueberries-cream-yogurt-079507","https://www.traderjoes.com/content/dam/trjo/products/m20303/79507.png/jcr:content/renditions/cq5dam.web.1280.1280","Yogurt, etc.","https://www.traderjoes.com/home/products/category/yogurt-etc-53","Blueberries & Cream Yogurt","$2.69","/16 Oz"
"https://www.traderjoes.com/home/products/pdp/cherry-tomatoes-on-the-vine-070500","https://www.traderjoes.com/content/dam/trjo/products/m20701/70500.png/jcr:content/renditions/cq5dam.web.1280.1280","Fruits","https://www.traderjoes.com/home/products/category/fruits-116","Cherry Tomatoes on the Vine","$4.99","/12 Oz"
"https://www.traderjoes.com/home/products/pdp/vegetable-root-chips-079890","https://www.traderjoes.com/content/dam/trjo/products/m21001/79890.png/jcr:content/renditions/cq5dam.web.1280.1280","Chips, Crackers & Crunchy Bites","https://www.traderjoes.com/home/products/category/chips-crackers-crunchy-bites-170","Vegetable Root Chips","$3.29","/7.5 Oz"
"https://www.traderjoes.com/home/products/pdp/pink-lady-apple-chips-079722","https://www.traderjoes.com/content/dam/trjo/products/m21001/79722.png/jcr:content/renditions/cq5dam.web.1280.1280","Chips, Crackers & Crunchy Bites","https://www.traderjoes.com/home/products/category/chips-crackers-crunchy-bites-170","Pink Lady Apple Chips","$2.29","/2.5 Oz"
"https://www.traderjoes.com/home/products/pdp/pizza-ranch-salad-kit-080125","https://www.traderjoes.com/content/dam/trjo/products/m20501/80125.png/jcr:content/renditions/cq5dam.web.1280.1280","Salads, Soups & Sides","https://www.traderjoes.com/home/products/category/salads-soups-sides-83","Pizza Ranch Salad Kit","$3.99","/11.62 Oz"
